Jun-2010,204748,,,
Jul-2010,207536,,,
Aug-2010,207427,,,
Sep-2010,213933,,,
Oct-2010,213750,,,
Nov-2010,221390,,,
Dec-2010,206073,,,
Jan-2011,220124,,,
Feb-2011,224489,,,
Mar-2011,213492,,,
Apr-2011,213814,,,
May-2011,186332,,,
Jun-2011,219829,,,
Jul-2011,216542,,,
Aug-2011,212927,,,
Sep-2011,212354,,,
Oct-2011,205461,,,
Nov-2011,221107,,,
Dec-2011,228952,,,
Jan-2012,184968,,,
Feb-2012,214577,,,
Mar-2012,217047,,,
Apr-2012,217815,,,
May-2012,220630,,,
Jun-2012,208399,,,
Jul-2012,208097,,,
Aug-2012,208757,,,
Sep-2012,206909,,,
Oct-2012,212331,,,
Nov-2012,202186,,,
Dec-2012,275276,,,
Jan-2013,219469,,,
Feb-2013,212097,,,
Mar-2013,216859,,,
Apr-2013,213246,,,
May-2013,207167,,,
Jun-2013,216911,,,
Jul-2013,218122,,,
Aug-2013,221508,,,
Sep-2013,212733,,,
Oct-2013,223182,,,
Nov-2013,221861,,,
Dec-2013,228837,,,
Jan-2014,209170,,,
Feb-2014,222365,,,
Mar-2014,228169,,,
Apr-2014,226034,,,
May-2014,223568,,,
Jun-2014,226179,,,
Jul-2014,222296,,,
Aug-2014,226314,,,
Sep-2014,228301,,,
Oct-2014,226494,,,
Nov-2014,222364,,,
Dec-2014,206463,,,
Jan-2015,255076,,,
Feb-2015,229482,,,
Mar-2015,229078,,,
Apr-2015,231205,,,
May-2015,225203,,,
Jun-2015,233932,,,
Jul-2015,237789,,,
Aug-2015,234443,,,
Sep-2015,240180,,,
Oct-2015,243295,,,
Nov-2015,237442,,,
Dec-2015,226600,,,
Jan-2016,258819,,,
Feb-2016,240991,,,
Mar-2016,236403,,,
Apr-2016,243949,,,
May-2016,255126,,,
Jun-2016,216685,,,
Jul-2016,261522,,,
Aug-2016,248127,,,
Sep-2016,254889,,,
Oct-2016,245430,,,
Nov-2016,253205,,,
Dec-2016,261125,,,
Jan-2017,262233,,,
Feb-2017,259762,,,
Mar-2017,261882,,,
Apr-2017,261384,,,
May-2017,261688,,,
Jun-2017,267687,,,
Jul-2017,267755,,,
Aug-2017,269557,,,
Sep-2017,260363,,,
Oct-2017,272887,,,
Nov-2017,282409,,,
Dec-2017,269327,,,
Jan-2018,295584,,,
Feb-2018,285084,,,
Mar-2018,289372,,,
Apr-2018,285535,,,
May-2018,293321,,,
Jun-2018,296691,,,
Jul-2018,291092,,,
Aug-2018,296025,,,
Sep-2018,290426,,,
Oct-2018,286102,,,
Nov-2018,291111,,,
Dec-2018,298879,,,
Jan-2019,275966,,,
Feb-2019,298710,,,
Mar-2019,301111,,,
Apr-2019,292881,,,
May-2019,287522,,,
Jun-2019,290601,,,
Jul-2019,280515,,,
Aug-2019,291942,,,
Sep-2019,291100,,,
Oct-2019,297647,,,
Nov-2019,294308,,,
Dec-2019,315189,,,
Jan-2020,282444,,,
Feb-2020,303081,,,
Mar-2020,259288,,,
Apr-2020,235695,,,
May-2020,298417,,,
Jun-2020,376646,,,
Jul-2020,546415,,,
Aug-2020,484732,,,
Sep-2020,434127,,,
Oct-2020,410655,,,
Nov-2020,397374,,,
Dec-2020,351569,,,
Jan-2021,488131,,,
Feb-2021,432858,,,
Mar-2021,449486,,,
Apr-2021,498780,,,
May-2021,505120,,,
Jun-2021,445055,,,
Jul-2021,443173,,,
Aug-2021,427899,,,
Sep-2021,428542,,,
Oct-2021,428180,,,
Nov-2021,434368,,,
Dec-2021,428051,,,
Jan-2022,436130,,,
Feb-2022,424993,,,
Mar-2022,413451,,,
Apr-2022,433922,,,
May-2022,428999,,,
Jun-2022,405805,,,
Jul-2022,423821,,,
Aug-2022,419403,,,
Sep-2022,423488,,,
Oct-2022,429760,,,
Nov-2022,419558,,,
Dec-2022,423977,,,
Jan-2023,427394,,,
Feb-2023,441899,,,
Mar-2023,454238,,,
Apr-2023,444315,,,
May-2023,446876,,,
Jun-2023,467484,,,
Jul-2023,478209,,,
Aug-2023,466465,,,
Sep-2023,471672,,,
Oct-2023,471030,,,
Nov-2023,460523,,,
Dec-2023,449039,,,
Jan-2024,453575,,,
Feb-2024,441493,,,
Mar-2024,429212,,,
Apr-2024,427687,,,
May-2024,422716,,,
Jun-2024,430829,,,
Jul-2024,423224,,,
Aug-2024,432604,,,
Sep-2024,427131,,,
Oct-2024,426474,,,
Nov-2024,447184,,,
Dec-2024,456020,,,
Jan-2025,393232,,,
Feb-2025,426241,,,
Mar-2025,453869,,,
Apr-2025,449576,,,
May-2025,446993,,,
Jun-2025,NA,,,
Jul-2025,NA,,,
Aug-2025,NA,,,
Sep-2025,NA,,,
Oct-2025,NA,,,
Nov-2025,NA,,,
Dec-2025,NA,,,
